state_po,county_fips,county_name,party,totalvotes,share
MO,29095,JACKSON,D,196418,46.93154395218361
MO,29095,JACKSON,R,196418,50.984125691128106
MO,29097,JASPER,D,52352,25.88057762836186
MO,29097,JASPER,R,52352,72.06601466992664
MO,29099,JEFFERSON,D,116688,32.15669134786782
MO,29099,JEFFERSON,R,116688,66.02735499794323
MO,29101,JOHNSON,D,23123,30.160446308869957
MO,29101,JOHNSON,R,23123,66.98525277861869
MO,29103,KNOX,D,1854,18.338727076591155
MO,29103,KNOX,R,1854,80.15102481121899
MO,29105,LACLEDE,D,16793,16.554516762936938
MO,29105,LACLEDE,R,16793,81.95081283868278
MO,29107,LAFAYETTE,D,17055,26.221049545587803
MO,29107,LAFAYETTE,R,17055,71.9613016710642
MO,29109,LAWRENCE,D,17905,17.950293214185983
MO,29109,LAWRENCE,R,17905,80.56967327562134
MO,29111,LEWIS,D,4609,21.34953352137123
MO,29111,LEWIS,R,4609,77.08830548926014
MO,29113,LINCOLN,D,29018,22.76862636983941
MO,29113,LINCOLN,R,29018,75.29119856640706
MO,29115,LINN,D,5726,22.26685295144953
MO,29115,LINN,R,5726,76.19629758994063
MO,29117,LIVINGSTON,D,6758,20.864160994377034
MO,29117,LIVINGSTON,R,6758,77.93725954424386
MO,29119,MCDONALD,D,9053,15.895283331492323
MO,29119,MCDONALD,R,9053,82.45885341875622
MO,29121,MACON,D,7836,21.20980091883614
MO,29121,MACON,R,7836,77.53956100051046
MO,29123,MADISON,D,5676,17.95278365045807
MO,29123,MADISON,R,5676,80.76109936575052
MO,29125,MARIES,D,4771,17.061412701739677
MO,29125,MARIES,R,4771,81.57618947809684
MO,29127,MARION,D,13348,23.988612526221157
MO,29127,MARION,R,13348,74.28079112975726
MO,29129,MERCER,D,1779,12.478920741989882
MO,29129,MERCER,R,1779,86.62169758291175
MO,29131,MILLER,D,12382,16.459376514294945
MO,29131,MILLER,R,12382,82.1838152156356
MO,29133,MISSISSIPPI,D,4756,24.768713204373423
MO,29133,MISSISSIPPI,R,4756,74.36921783010933
MO,29135,MONITEAU,D,7157,18.275813888500767
MO,29135,MONITEAU,R,7157,80.2570909598994
MO,29137,MONROE,D,4483,20.878875752844078
MO,29137,MONROE,R,4483,77.55966986393041
MO,29139,MONTGOMERY,D,5772,20.92862092862093
MO,29139,MONTGOMERY,R,5772,77.35620235620236
MO,29141,MORGAN,D,9487,20.28038368293454
MO,29141,MORGAN,R,9487,78.4441867819121
MO,29143,NEW MADRID,D,7250,24.110344827586207
MO,29143,NEW MADRID,R,7250,75.13103448275862
MO,29145,NEWTON,D,28405,20.482309452561168
MO,29145,NEWTON,R,28405,77.87361380038726
MO,29147,NODAWAY,D,9893,28.83857272819165
MO,29147,NODAWAY,R,9893,69.39249974729607
MO,29149,OREGON,D,4739,17.366533023844692
MO,29149,OREGON,R,4739,81.1774635999156
MO,29151,OSAGE,D,7539,13.75513993898395
MO,29151,OSAGE,R,7539,85.22350444356016
MO,29153,OZARK,D,4864,15.460526315789474
MO,29153,OZARK,R,4864,83.55263157894737
MO,29155,PEMISCOT,D,5735,27.201394943330428
MO,29155,PEMISCOT,R,5735,71.83958151700087
MO,29157,PERRY,D,9447,17.614057372710914
MO,29157,PERRY,R,9447,81.05218587911506
MO,29159,PETTIS,D,19097,25.04581871498141
MO,29159,PETTIS,R,19097,72.54542598313871
MO,29161,PHELPS,D,19568,28.807236304170072
MO,29161,PHELPS,R,19568,68.88798037612429
MO,29163,PIKE,D,7695,22.31319038336582
MO,29163,PIKE,R,7695,76.19233268356075
MO,29165,PLATTE,D,57270,47.457656713811765
MO,29165,PLATTE,R,57270,50.49240440020954
MO,29167,POLK,D,15064,19.151619755708975
MO,29167,POLK,R,15064,78.66436537440255
MO,29169,PULASKI,D,14414,25.946995976134314
MO,29169,PULASKI,R,14414,71.65949771055918
MO,29171,PUTNAM,D,2361,15.290131300296485
MO,29171,PUTNAM,R,2361,84.03218975010589
MO,29173,RALLS,D,5662,21.282232426704343
MO,29173,RALLS,R,5662,77.64040974920523
MO,29175,RANDOLPH,D,10744,23.129188384214444
MO,29175,RANDOLPH,R,10744,74.6276991809382
MO,29177,RAY,D,11649,26.688986179071165
MO,29177,RAY,R,11649,71.63705039059147
MO,29179,REYNOLDS,D,3298,16.04002425712553
MO,29179,REYNOLDS,R,3298,82.86840509399636
MO,29181,RIPLEY,D,5717,14.570578974986882
MO,29181,RIPLEY,R,5717,84.6422949099178
MO,29183,ST. CHARLES,D,222017,40.32574082164879
MO,29183,ST. CHARLES,R,222017,57.8284545778026
MO,29185,ST. CLAIR,D,4974,19.863289103337355
MO,29185,ST. CLAIR,R,4974,79.05106554081222
MO,29186,STE. GENEVIEVE,D,9484,28.60607338675664
MO,29186,STE. GENEVIEVE,R,9484,69.90721214677352
MO,29187,ST. FRANCOIS,D,28001,25.15624441984215
MO,29187,ST. FRANCOIS,R,28001,73.25095532302417
MO,29189,ST. LOUIS COUNTY,D,536446,61.17130149166925
MO,29189,ST. LOUIS COUNTY,R,536446,37.18789962083788
MO,29195,SALINE,D,9519,30.507406240151276
MO,29195,SALINE,R,9519,67.76972371047378
MO,29197,SCHUYLER,D,2003,18.622066899650523
MO,29197,SCHUYLER,R,2003,80.17973040439341
MO,29199,SCOTLAND,D,1984,19.556451612903224
MO,29199,SCOTLAND,R,1984,78.62903225806451
MO,29201,SCOTT,D,17719,21.180653535752583
MO,29201,SCOTT,R,17719,77.70754557254924
MO,29203,SHANNON,D,3906,18.074756784434204
MO,29203,SHANNON,R,3906,81.02918586789555
MO,29205,SHELBY,D,3350,17.671641791044777
MO,29205,SHELBY,R,3350,80.59701492537313
MO,29207,STODDARD,D,13426,13.548339043646656
MO,29207,STODDARD,R,13426,85.53552807984508
MO,29209,STONE,D,18483,18.96878212411405
MO,29209,STONE,R,18483,80.07358112860466
MO,29211,SULLIVAN,D,2471,19.34439498178875
MO,29211,SULLIVAN,R,2471,79.88668555240793
MO,29213,TANEY,D,26288,20.309646987218503
MO,29213,TANEY,R,26288,78.0127814972611
MO,29215,TEXAS,D,11315,15.16570923552806
MO,29215,TEXAS,R,11315,83.76491383119753
MO,29217,VERNON,D,9185,20.718562874251496
MO,29217,VERNON,R,9185,77.89874795862819
MO,29219,WARREN,D,18375,25.95374149659864
MO,29219,WARREN,R,18375,71.95646258503402
MO,29221,WASHINGTON,D,9976,18.083400160384922
MO,29221,WASHINGTON,R,9976,80.6635926222935
MO,29223,WAYNE,D,5878,14.375637972099353
MO,29223,WAYNE,R,5878,84.84178291936033
MO,29225,WEBSTER,D,18779,19.026572234943288
MO,29225,WEBSTER,R,18779,79.23744608339102
MO,29227,WORTH,D,1107,19.42186088527552
MO,29227,WORTH,R,1107,79.22312556458898
MO,29229,WRIGHT,D,8739,13.36537361254148
MO,29229,WRIGHT,R,8739,85.2843574779723
MO,29510,ST. LOUIS CITY,D,133867,82.23759402989535
MO,29510,ST. LOUIS CITY,R,133867,16.04129471789164
MO,2938000,KANSAS CITY,D,136645,78.78810055252661
MO,2938000,KANSAS CITY,R,136645,19.315013355775914
MS,28001,ADAMS,D,13759,57.540518933061996
MS,28001,ADAMS,R,13759,41.398357438767356
MS,28003,ALCORN,D,15793,17.615399227505858
MS,28003,ALCORN,R,15793,81.16254036598492
MS,28005,AMITE,D,7196,36.40911617565314
MS,28005,AMITE,R,7196,62.57643135075042
MS,28007,ATTALA,D,8823,40.14507537118894
MS,28007,ATTALA,R,8823,58.68752125127508
MS,28009,BENTON,D,4289,39.146654231755655
MS,28009,BENTON,R,4289,59.92072744229424
MS,28011,BOLIVAR,D,13744,64.78463329452852
MS,28011,BOLIVAR,R,13744,33.98573923166472
MS,28013,CALHOUN,D,6590,28.861911987860395
MS,28013,CALHOUN,R,6590,70.18209408194234
MS,28015,CARROLL,D,5701,30.32801262936327
MS,28015,CARROLL,R,5701,68.83002981932994
MS,28017,CHICKASAW,D,8141,46.80014740203906
MS,28017,CHICKASAW,R,8141,51.283626090160915
MS,28019,CHOCTAW,D,4223,28.060620412029362
MS,28019,CHOCTAW,R,4223,71.06322519535875
MS,28021,CLAIBORNE,D,4449,84.78309732524163
MS,28021,CLAIBORNE,R,4449,13.553607552258935
MS,28023,CLARKE,D,8338,34.03693931398417
MS,28023,CLARKE,R,8338,64.96761813384505
MS,28025,CLAY,D,10189,57.355972126803415
MS,28025,CLAY,R,10189,41.0344489154971
MS,28027,COAHOMA,D,8501,70.81519821197506
MS,28027,COAHOMA,R,8501,27.937889660039996
MS,28029,COPIAH,D,12883,50.22122176511682
MS,28029,COPIAH,R,12883,48.513544981758905
MS,28031,COVINGTON,D,9360,36.495726495726494
MS,28031,COVINGTON,R,9360,62.542735042735046
MS,28033,DESOTO,D,76124,37.130208607009614
MS,28033,DESOTO,R,76124,61.03462771267931
MS,28035,FORREST,D,31654,43.45422379478107
MS,28035,FORREST,R,31654,54.621848739495796
MS,28037,FRANKLIN,D,4461,33.17641784353284
MS,28037,FRANKLIN,R,4461,65.52342524097736
MS,28039,GEORGE,D,11049,11.023622047244094
MS,28039,GEORGE,R,11049,87.90840800072405
MS,28041,GREENE,D,5812,16.620784583620097
MS,28041,GREENE,R,5812,82.48451479697178
MS,28043,GRENADA,D,10911,43.38740720373934
MS,28043,GRENADA,R,10911,55.73274676931537
MS,28045,HANCOCK,D,20957,21.491625709786707
MS,28045,HANCOCK,R,20957,76.97666650761082
MS,28047,HARRISON,D,75768,36.59592440080245
MS,28047,HARRISON,R,75768,61.7965367965368
MS,28049,HINDS,D,99995,73.55367768388419
MS,28049,HINDS,R,99995,25.142257112855642
MS,28051,HOLMES,D,8115,81.1829944547135
MS,28051,HOLMES,R,8115,16.869993838570547
MS,28053,HUMPHREYS,D,4189,71.99809023633325
MS,28053,HUMPHREYS,R,4189,26.688947242778706
MS,28055,ISSAQUENA,D,676,52.514792899408285
MS,28055,ISSAQUENA,R,676,45.562130177514796
MS,28057,ITAWAMBA,D,10819,11.544505037434144
MS,28057,ITAWAMBA,R,10819,87.23541916997874
MS,28059,JACKSON,D,54543,31.855600168674258
MS,28059,JACKSON,R,54543,66.54382780558458
MS,28061,JASPER,D,8736,49.690934065934066
MS,28061,JASPER,R,8736,49.244505494505496
MS,28063,JEFFERSON,D,3908,85.13306038894575
MS,28063,JEFFERSON,R,3908,13.587512794268168
MS,28065,JEFFERSON DAVIS,D,6213,57.92692741026879
MS,28065,JEFFERSON DAVIS,R,6213,40.78544986319009
MS,28067,JONES,D,30091,28.3041440962414
MS,28067,JONES,R,30091,70.53936392941411
MS,28069,KEMPER,D,4731,61.023039526527164
MS,28069,KEMPER,R,4731,37.7721411963644
MS,28071,LAFAYETTE,D,23423,42.9919310079836
MS,28071,LAFAYETTE,R,23423,55.28326858216283
MS,28073,LAMAR,D,28485,25.76794804282956
MS,28073,LAMAR,R,28485,72.68386870282605
MS,28075,LAUDERDALE,D,31247,41.47598169424265
MS,28075,LAUDERDALE,R,31247,57.49991999231926
MS,28077,LAWRENCE,D,6613,34.17510963254196
MS,28077,LAWRENCE,R,6613,64.7966127324966
MS,28079,LEAKE,D,9200,42.358695652173914
MS,28079,LEAKE,R,9200,56.82608695652174
MS,28081,LEE,D,36954,32.984250690047084
MS,28081,LEE,R,36954,65.50576392271472
MS,28083,LEFLORE,D,10893,70.21022675112458
MS,28083,LEFLORE,R,10893,28.724869182043513
MS,28085,LINCOLN,D,16801,29.998214392000477
MS,28085,LINCOLN,R,16801,69.01970120826141
MS,28087,LOWNDES,D,27241,48.0415550089938
MS,28087,LOWNDES,R,27241,50.65893322565251
MS,28089,MADISON,D,56212,43.47826086956522
MS,28089,MADISON,R,56212,55.31025403828364
MS,28091,MARION,D,12177,31.099614026443295
MS,28091,MARION,R,12177,67.93955818346062
MS,28093,MARSHALL,D,15817,50.938863248403614
MS,28093,MARSHALL,R,15817,47.834608332806475
MS,28095,MONROE,D,17259,34.03441682600383
MS,28095,MONROE,R,17259,64.76041485601715
MS,28097,MONTGOMERY,D,5075,41.793103448275865
MS,28097,MONTGOMERY,R,5075,57.477832512315274
MS,28099,NESHOBA,D,11703,27.85610527215244
MS,28099,NESHOBA,R,11703,71.09288216696574
MS,28101,NEWTON,D,10183,30.197387803201416
MS,28101,NEWTON,R,10183,68.71256014926838
MS,28103,NOXUBEE,D,5339,75.66960104888555
MS,28103,NOXUBEE,R,5339,23.2253230942124
MS,28105,OKTIBBEHA,D,19757,52.12835956876044
MS,28105,OKTIBBEHA,R,19757,45.57372070658501
MS,28107,PANOLA,D,15627,47.373136238561464
MS,28107,PANOLA,R,15627,51.57739809304409
MS,28109,PEARL RIVER,D,24033,17.25960138143386
MS,28109,PEARL RIVER,R,24033,81.53372446219781
MS,28111,PERRY,D,5916,23.02231237322515
MS,28111,PERRY,R,5916,76.06490872210954
MS,28113,PIKE,D,17342,49.85584131011417
MS,28113,PIKE,R,17342,48.892861261676856
MS,28115,PONTOTOC,D,14361,18.202075064410558
MS,28115,PONTOTOC,R,14361,80.42615416753708
MS,28117,PRENTISS,D,10644,20.227358136039083
MS,28117,PRENTISS,R,10644,78.6358511837655
MS,28119,QUITMAN,D,3226,66.64600123992561
MS,28119,QUITMAN,R,3226,31.80409175449473
MS,28121,RANKIN,D,70655,26.6746868586795
MS,28121,RANKIN,R,70655,72.033118675253
MS,28123,SCOTT,D,10733,40.34286779092518
MS,28123,SCOTT,R,10733,58.55771918382558
MS,28125,SHARKEY,D,2183,67.10948236371965
MS,28125,SHARKEY,R,2183,31.5162620247366
MS,28127,SIMPSON,D,11815,34.16842996191282
MS,28127,SIMPSON,R,11815,64.62124418112569
MS,28129,SMITH,D,8327,21.508346343220847
MS,28129,SMITH,R,8327,77.55494175573436
MS,28131,STONE,D,7878,22.873825844122873
MS,28131,STONE,R,7878,75.7044935262757
MS,28133,SUNFLOWER,D,9681,70.04441689908067
MS,28133,SUNFLOWER,R,9681,28.912302448094206
MS,28135,TALLAHATCHIE,D,5685,54.617414248021106
MS,28135,TALLAHATCHIE,R,5685,43.76429199648197
MS,28137,TATE,D,13093,31.94836935767204
MS,28137,TATE,R,13093,66.50118383869243
MS,28139,TIPPAH,D,10102,19.174420906751138
MS,28139,TIPPAH,R,10102,79.72678677489606
MS,28141,TISHOMINGO,D,9138,11.588969139855548
MS,28141,TISHOMINGO,R,9138,86.81330706938061
MS,28143,TUNICA,D,3562,72.43121841661987
MS,28143,TUNICA,R,3562,25.99663110612016
MS,28145,UNION,D,12683,17.03067097689821
MS,28145,UNION,R,12683,81.78664353859497
MS,28147,WALTHALL,D,7119,39.823008849557525
MS,28147,WALTHALL,R,7119,59.277988481528304
MS,28149,WARREN,D,21053,49.59863202393958
MS,28149,WARREN,R,21053,49.232888424452575
MS,28151,WASHINGTON,D,18008,69.43025322079076
MS,28151,WASHINGTON,R,18008,29.431363838294093
MS,28153,WAYNE,D,10056,36.0381861575179
MS,28153,WAYNE,R,10056,62.71877486077963
MS,28155,WEBSTER,D,5395,19.33271547729379
MS,28155,WEBSTER,R,5395,79.53660797034291
MS,28157,WILKINSON,D,4127,66.61012842258299
MS,28157,WILKINSON,R,4127,32.08141507148049
MS,28159,WINSTON,D,9236,43.74187960155912
MS,28159,WINSTON,R,9236,55.34863577306193
MS,28161,YALOBUSHA,D,6535,42.61667941851569
MS,28161,YALOBUSHA,R,6535,56.17444529456771
MS,28163,YAZOO,D,10436,52.66385588348026
MS,28163,YAZOO,R,10436,46.30126485243388
MT,30001,BEAVERHEAD,D,5661,28.404875463698993
MT,30001,BEAVERHEAD,R,5661,69.29871047518107
MT,30003,BIG HORN,D,4784,52.069397993311036
MT,30003,BIG HORN,R,4784,46.13294314381271
MT,30005,BLAINE,D,3117,50.97850497273019
MT,30005,BLAINE,R,3117,47.12864934231633
MT,30007,BROADWATER,D,4097,20.380766414449596
MT,30007,BROADWATER,R,4097,77.44691237490846
MT,30009,CARBON,D,7052,34.330686330119114
MT,30009,CARBON,R,7052,63.35791264889393
MT,30011,CARTER,D,864,8.564814814814815
MT,30011,CARTER,R,864,89.69907407407408
MT,30013,CASCADE,D,39885,38.7514103046258
MT,30013,CASCADE,R,39885,58.455559734235926
MT,30015,CHOUTEAU,D,2965,33.42327150084317
MT,30015,CHOUTEAU,R,2965,63.77740303541315
MT,30017,CUSTER,D,5860,25.83617747440273
MT,30017,CUSTER,R,5860,71.75767918088737
MT,30019,DANIELS,D,1014,19.23076923076923
MT,30019,DANIELS,R,1014,78.79684418145956
MT,30021,DAWSON,D,4825,19.93782383419689
MT,30021,DAWSON,R,4825,77.88601036269431
MT,30023,DEER LODGE,D,4891,52.38192598650583
MT,30023,DEER LODGE,R,4891,44.694336536495605
MT,30025,FALLON,D,1575,10.920634920634921
MT,30025,FALLON,R,1575,87.3015873015873
MT,30027,FERGUS,D,6507,22.990625480252035
MT,30027,FERGUS,R,6507,74.8271092669433
MT,30029,FLATHEAD,D,59936,33.82608115323011
MT,30029,FLATHEAD,R,59936,63.9365323011212
MT,30031,GALLATIN,D,70979,52.190084391157946
MT,30031,GALLATIN,R,70979,44.655461474520635
MT,30033,GARFIELD,D,813,5.043050430504305
MT,30033,GARFIELD,R,813,93.9729397293973
MT,30035,GLACIER,D,5617,64.26918283781377
MT,30035,GLACIER,R,5617,33.54103614028841
MT,30037,GOLDEN VALLEY,D,503,15.506958250497018
MT,30037,GOLDEN VALLEY,R,503,82.30616302186878
MT,30039,GRANITE,D,2102,30.352045670789725
MT,30039,GRANITE,R,2102,67.50713606089438
MT,30041,HILL,D,7182,41.50654413812308
MT,30041,HILL,R,7182,55.09607351712615
MT,30043,JEFFERSON,D,8151,32.204637467795365
MT,30043,JEFFERSON,R,8151,65.57477610109189
MT,30045,JUDITH BASIN,D,1344,20.461309523809526
MT,30045,JUDITH BASIN,R,1344,77.38095238095238
MT,30047,LAKE,D,16626,41.597497894863466
MT,30047,LAKE,R,16626,56.068807891254664
MT,30049,LEWIS AND CLARK,D,42265,46.712409795338935
MT,30049,LEWIS AND CLARK,R,42265,50.654205607476634
MT,30051,LIBERTY,D,1083,22.991689750692522
MT,30051,LIBERTY,R,1083,75.80794090489381
MT,30053,LINCOLN,D,11747,24.13382140120882
MT,30053,LINCOLN,R,11747,73.82310377117562
MT,30055,MCCONE,D,1128,13.74113475177305
MT,30055,MCCONE,R,1128,84.7517730496454
MT,30057,MADISON,D,6087,29.094792180055858
MT,30057,MADISON,R,6087,68.85165105963529
MT,30059,MEAGHER,D,1110,23.243243243243242
MT,30059,MEAGHER,R,1110,75.04504504504504
MT,30061,MINERAL,D,2563,26.765509168942646
MT,30061,MINERAL,R,2563,71.32266874756145
MT,30063,MISSOULA,D,71495,60.643401636478075
MT,30063,MISSOULA,R,71495,36.85152807888664
MT,30065,MUSSELSHELL,D,2881,14.33530024297119
MT,30065,MUSSELSHELL,R,2881,84.10274210343631
MT,30067,PARK,D,11566,45.651046169808055
MT,30067,PARK,R,11566,52.092339616116206
MT,30069,PETROLEUM,D,348,11.206896551724139
MT,30069,PETROLEUM,R,348,85.63218390804597
MT,30071,PHILLIPS,D,2382,17.464315701091518
MT,30071,PHILLIPS,R,2382,81.27623845507976
MT,30073,PONDERA,D,2995,30.15025041736227
MT,30073,PONDERA,R,2995,67.81302170283806
MT,30075,POWDER RIVER,D,1136,13.556338028169014
MT,30075,POWDER RIVER,R,1136,85.38732394366197
MT,30077,POWELL,D,3179,23.655237496067947
MT,30077,POWELL,R,3179,74.07989933941491
MT,30079,PRAIRIE,D,744,16.93548387096774
MT,30079,PRAIRIE,R,744,81.04838709677419
MT,30081,RAVALLI,D,28507,30.7398182902445
MT,30081,RAVALLI,R,28507,67.05019819693409
MT,30083,RICHLAND,D,5798,15.091410831321145
MT,30083,RICHLAND,R,5798,82.78716798896171
MT,30085,ROOSEVELT,D,4017,47.547921334329104
MT,30085,ROOSEVELT,R,4017,49.68882250435649
MT,30087,ROSEBUD,D,3773,31.778425655976676
MT,30087,ROSEBUD,R,3773,65.88921282798835
MT,30089,SANDERS,D,7622,23.878247179218054
MT,30089,SANDERS,R,7622,74.25872474416164
MT,30091,SHERIDAN,D,2030,28.275862068965516
MT,30091,SHERIDAN,R,2030,69.11330049261083
MT,30093,SILVER BOW,D,18658,55.69728802658377
MT,30093,SILVER BOW,R,18658,41.510344088326725
MT,30095,STILLWATER,D,5724,20.195667365478688
MT,30095,STILLWATER,R,5724,77.95248078266947
MT,30097,SWEET GRASS,D,2446,22.444807849550287
MT,30097,SWEET GRASS,R,2446,75.22485690923958
MT,30099,TETON,D,3679,27.371568360967654
MT,30099,TETON,R,3679,70.88882848600163
MT,30101,TOOLE,D,2119,22.0386974988202
MT,30101,TOOLE,R,2119,75.31854648419066
MT,30103,TREASURE,D,460,16.956521739130434
MT,30103,TREASURE,R,460,81.08695652173913
MT,30105,VALLEY,D,4261,24.172729406242667
MT,30105,VALLEY,R,4261,73.57427833841821
MT,30107,WHEATLAND,D,1068,21.06741573033708
MT,30107,WHEATLAND,R,1068,77.05992509363296
MT,30109,WIBAUX,D,598,12.876254180602007
MT,30109,WIBAUX,R,598,86.2876254180602
MT,30111,YELLOWSTONE,D,83821,36.60061321148638
MT,30111,YELLOWSTONE,R,83821,60.57193304780425
NC,37001,ALAMANCE,D,344364,45.09762925276742
NC,37001,ALAMANCE,R,344364,53.49688120709482
NC,37003,ALEXANDER,D,80944,20.48329709428741
NC,37003,ALEXANDER,R,80944,78.51354022534098
NC,37005,ALLEGHANY,D,24304,24.45687952600395
NC,37005,ALLEGHANY,R,24304,74.50625411454905
NC,37007,ANSON,D,44776,51.715204573878864
NC,37007,ANSON,R,44776,47.53439342504913
NC,37009,ASHE,D,63256,26.331099026179334
NC,37009,ASHE,R,63256,72.41052232199317
NC,37011,AVERY,D,37832,23.165574117149504
NC,37011,AVERY,R,37832,75.82998519771623
NC,37013,BEAUFORT,D,105260,36.60649819494585
NC,37013,BEAUFORT,R,105260,62.46247387421623
NC,37015,BERTIE,D,39260,60.509424350483954
NC,37015,BERTIE,R,39260,38.88945491594498
NC,37017,BLADEN,D,68500,42.77956204379562
NC,37017,BLADEN,R,68500,56.502189781021904
NC,37019,BRUNSWICK,D,360700,36.93928472414749
NC,37019,BRUNSWICK,R,360700,61.935126143609644
NC,37021,BUNCOMBE,D,646276,59.73608798717576
NC,37021,BUNCOMBE,R,646276,38.62869733674158
NC,37023,BURKE,D,178408,29.411237164252725
NC,37023,BURKE,R,178408,69.54620869019327
NC,37025,CABARRUS,D,468908,44.49657502111288
NC,37025,CABARRUS,R,468908,53.9440572564341
NC,37027,CALDWELL,D,171316,23.92070793154171
NC,37027,CALDWELL,R,171316,74.99357911695347
NC,37029,CAMDEN,D,23812,25.81891483285738
NC,37029,CAMDEN,R,23812,72.43406685704687
NC,37031,CARTERET,D,170780,28.3241597376742
NC,37031,CARTERET,R,170780,70.33142054104695
NC,37033,CASWELL,D,48204,40.32860343539956
NC,37033,CASWELL,R,48204,58.824993776450086
NC,37035,CATAWBA,D,333700,30.79292777944261
NC,37035,CATAWBA,R,333700,67.83098591549296
NC,37037,CHATHAM,D,194396,55.11841807444598
NC,37037,CHATHAM,R,194396,43.59348957797485
NC,37039,CHEROKEE,D,65692,21.81696401388297
NC,37039,CHEROKEE,R,65692,76.89216342933692
NC,37041,CHOWAN,D,31136,41.713771839671125
NC,37041,CHOWAN,R,31136,57.43833504624872
NC,37043,CLAY,D,27572,24.648193819817205
NC,37043,CLAY,R,27572,74.16219352966777
NC,37045,CLEVELAND,D,205232,33.04552896234505
NC,37045,CLEVELAND,R,205232,65.87276837920012
NC,37047,COLUMBUS,D,105784,35.71806700446192
NC,37047,COLUMBUS,R,105784,63.64667624593511
NC,37049,CRAVEN,D,212260,39.853010458871196
NC,37049,CRAVEN,R,212260,58.47922359370583
NC,37051,CUMBERLAND,D,588600,57.40332993544003
NC,37051,CUMBERLAND,R,588600,40.7964661909616
NC,37053,CURRITUCK,D,64588,25.980058215148325
NC,37053,CURRITUCK,R,64588,72.19297702359572
NC,37055,DARE,D,96928,41.003631561571474
NC,37055,DARE,R,96928,57.51898316275999
NC,37057,DAVIDSON,D,354056,25.57335562735838
NC,37057,DAVIDSON,R,354056,73.04833133741555
NC,37059,DAVIE,D,101244,26.522065505116352
NC,37059,DAVIE,R,101244,72.01611947374658
NC,37061,DUPLIN,D,90860,38.595641646489106
NC,37061,DUPLIN,R,90860,60.72198987453225
NC,37063,DURHAM,D,719656,80.42064541947819
NC,37063,DURHAM,R,719656,18.04139755661038
NC,37065,EDGECOMBE,D,101908,63.15107744239903
NC,37065,EDGECOMBE,R,101908,36.13455273383836
NC,37067,FORSYTH,D,805080,56.1598847319521
NC,37067,FORSYTH,R,805080,42.26362597505838
NC,37069,FRANKLIN,D,149404,42.51291799416347
NC,37069,FRANKLIN,R,149404,55.958341142138096
NC,37071,GASTON,D,461992,35.462951739424064
NC,37071,GASTON,R,461992,63.23312957800135
NC,37073,GATES,D,23884,42.6394238820968
NC,37073,GATES,R,23884,56.38921453692849
NC,37075,GRAHAM,D,18660,19.39978563772776
NC,37075,GRAHAM,R,18660,79.52840300107181
NC,37077,GRANVILLE,D,126392,46.09468953731248
NC,37077,GRANVILLE,R,126392,52.683714159123994
NC,37079,GREENE,D,35012,43.77927567691077
NC,37079,GREENE,R,35012,55.68376556609162
NC,37081,GUILFORD,D,1137944,60.841658288984334
NC,37081,GUILFORD,R,1137944,37.71503694382149
NC,37083,HALIFAX,D,103036,60.34783959004619
NC,37083,HALIFAX,R,103036,39.13195388019721
NC,37085,HARNETT,D,233172,37.8999193728235
NC,37085,HARNETT,R,233172,60.345152934314584
NC,37087,HAYWOOD,D,146168,35.969569262766136
NC,37087,HAYWOOD,R,146168,62.487001258825465
NC,37089,HENDERSON,D,273484,39.79903760366237
NC,37089,HENDERSON,R,273484,58.55114010326015
NC,37091,HERTFORD,D,42536,66.73876246003385
NC,37091,HERTFORD,R,42536,32.71581719014482
NC,37093,HOKE,D,86556,54.549655714219696
NC,37093,HOKE,R,86556,43.685013170664085
NC,37095,HYDE,D,9968,41.974317817014445
NC,37095,HYDE,R,9968,56.90208667736757
NC,37097,IREDELL,D,409484,33.10312490842133
NC,37097,IREDELL,R,409484,65.45799103261666
NC,37099,JACKSON,D,85712,44.75919357849543
NC,37099,JACKSON,R,85712,52.99607989546388
NC,37101,JOHNSTON,D,445428,37.04930987724166
NC,37101,JOHNSTON,R,445428,61.38186193952782
NC,37103,JONES,D,22100,39.76470588235294
NC,37103,JONES,R,22100,59.36651583710407
NC,37105,LEE,D,116032,41.860865968008824
NC,37105,LEE,R,116032,56.773993381136236
NC,37107,LENOIR,D,113636,47.889753247210386
NC,37107,LENOIR,R,113636,51.3569643422859
NC,37109,LINCOLN,D,200868,26.433279566680607
NC,37109,LINCOLN,R,200868,72.36792321325447
NC,37111,MCDOWELL,D,92012,25.353214798069818
NC,37111,MCDOWELL,R,92012,73.39477459461808
NC,37113,MACON,D,82972,30.03422841440486
NC,37113,MACON,R,82972,68.50985874752928
NC,37115,MADISON,D,52304,37.48088100336494
NC,37115,MADISON,R,52304,61.02018966044662
NC,37117,MARTIN,D,50160,47.1371610845295
NC,37117,MARTIN,R,50160,52.08931419457735
NC,37119,MECKLENBURG,D,2268212,66.67930510904624
NC,37119,MECKLENBURG,R,2268212,31.60392414818368
NC,37121,MITCHELL,D,36164,20.650370534232938
NC,37121,MITCHELL,R,36164,78.42052870257714
NC,37123,MONTGOMERY,D,51396,33.675772433652426
NC,37123,MONTGOMERY,R,51396,65.46034710872442
NC,37125,MOORE,D,233356,35.61768285366565
NC,37125,MOORE,R,233356,63.017878263254424
NC,37127,NASH,D,209084,49.63937938818848
NC,37127,NASH,R,209084,49.40980658491324
